well_id,depth_m,gamma_ray_api,resistivity_ohmm,density_gcc,neutron_porosity_vv,sonic_usft,caliper_in,hydrocarbon_probability,lithology
mywell,2380.1821,119.3755,2.3406,2.2342,0.373536,98.75,8.5,0.0381,Shale
mywell,2380.3345,111.065,2.4144,2.2161,0.373008,100.486,8.5,0.053,Shale
mywell,2380.4869,111.2192,2.4477,2.1962,0.27876,100.5,8.5,0.0325,Shale
mywell,2380.6393,101.7821,2.5184,2.2139,0.285936,98.64,8.5,0.0342,Shale
mywell,2380.7917,91.1422,2.5924,2.2547,0.244336,99.493,8.5,0.0384,Shale
mywell,2380.9441,98.3591,2.6317,2.2461,0.302528,100.492,8.5,0.0428,Shale
mywell,2381.0965,105.4543,2.4683,2.2648,0.399224,100.376,8.5,0.0558,Shale
mywell,2381.2489,115.2415,2.5166,2.2789,0.383136,97.771,8.5,0.0555,Shale
mywell,2381.4013,117.1225,2.6727,2.2651,0.441528,94.65,8.5,0.0428,Shale
mywell,2381.5537,116.2829,2.8456,2.6053,0.487632,96.981,8.5,0.0561,Shale
mywell,2381.7061,114.3366,2.8301,2.4245,0.44832,93.156,8.5,0.0551,Shale
mywell,2381.8585,113.9311,2.8082,2.4111,0.439072,91.637,8.5,0.0551,Shale
mywell,2382.0109,113.2376,2.7574,2.3128,0.489592,94.973,8.5,0.0502,Shale
mywell,2382.1633,118.817,2.6836,2.4806,0.403696,93.388,8.5,0.043,Shale
mywell,2382.3157,119.5723,2.6255,2.4344,0.440696,96.847,8.5,0.0412,Shale
mywell,2382.4681,125.0142,2.5456,2.2535,0.310056,92.783,8.5,0.0213,Shale
mywell,2382.6205,128.2155,2.5023,2.4603,0.412168,93.494,8.5,0.0363,Shale
mywell,2382.7729,134.3537,2.5417,2.4193,0.428872,95.36,8.5,0.0418,Shale
mywell,2382.9253,129.7952,2.5876,2.3525,0.502408,95.747,8.5,0.0323,Shale
mywell,2383.0777,120.1227,2.6217,2.4066,0.49308,99.966,8.5,0.0398,Shale
mywell,2383.2301,109.6786,2.7004,2.3643,0.474152,100.62,8.5,0.0481,Shale
mywell,2383.3825,110.7417,2.8042,2.4285,0.342064,100.501,8.5,0.0324,Shale
mywell,2383.5349,113.0594,2.7812,2.4359,0.278504,95.416,8.5,0.0316,Shale
mywell,2383.6873,116.1701,2.4993,2.4251,0.277008,92.151,8.5,0.0291,Shale
mywell,2383.8397,112.6169,2.4186,2.4419,0.3266,90.761,8.5,0.0344,Shale
mywell,2383.9921,115.0482,2.7156,2.3835,0.377592,90.998,8.5,0.058,Shale
mywell,2384.1445,112.6168,3.1069,2.4792,0.46232,96.704,8.5,0.0546,Shale
mywell,2384.2969,119.5479,3.1437,2.3491,0.48284,97.99,8.5,0.0368,Shale
mywell,2384.4493,112.4507,3.2928,2.2895,0.456216,97.504,8.5,0.0493,Shale
mywell,2384.6017,108.7553,3.789,2.414,0.369696,94.028,8.5,0.0562,Shale
mywell,2384.7541,107.2162,3.788,2.3714,0.250952,89.908,8.5,0.0311,Shale
mywell,2384.9065,111.1383,3.6184,2.615,0.20536,82.559,8.5,0.0375,Shale
mywell,2385.0589,117.6527,3.8561,2.6547,0.278408,77.54,8.5,0.0282,Shale
mywell,2385.2113,116.5206,4.4532,2.4516,0.331576,78.864,8.5,0.031,Shale
mywell,2385.3637,119.5435,4.7318,2.5462,0.403424,81.603,8.5,0.0523,Silty Sand
mywell,2385.5161,113.5049,4.6943,2.4369,0.44368,86.957,8.5,0.0545,Shale
mywell,2385.6685,110.6675,4.2228,2.3814,0.495584,92.58,8.5,0.0504,Shale
mywell,2385.8209,115.4066,3.8966,2.4673,0.427552,95.725,8.5,0.0451,Shale
mywell,2385.9733,119.3961,3.8047,2.2964,0.445848,96.742,8.5,0.0378,Shale
mywell,2386.1257,123.6996,3.6909,2.3982,0.451952,97.742,8.5,0.0338,Shale
mywell,2386.2781,114.6899,3.5204,2.2958,0.525408,99.486,8.5,0.0552,Shale
mywell,2386.4305,116.2667,3.5527,2.3724,0.383152,100.12,8.5,0.041,Shale
mywell,2386.5829,111.5005,3.4488,2.3184,0.504016,101.861,8.5,0.0441,Shale
mywell,2386.7353,108.363,3.3309,2.4708,0.439528,99.643,8.5,0.066,Shale
mywell,2386.8877,105.8302,3.1098,2.4293,0.485624,102.6536,8.5,0.0551,Shale
mywell,2387.0401,109.7542,3.0852,2.302,0.507824,99.6544,8.5,0.0498,Shale
mywell,2387.1925,111.6966,3.0394,2.2534,0.459392,96.6064,8.5,0.0495,Shale
mywell,2387.3449,108.7876,3.1263,2.4078,0.407416,94.8668,8.5,0.0536,Shale
mywell,2387.4973,103.5788,3.7589,2.5499,0.32764,94.5514,8.5,0.0422,Shale
mywell,2387.6497,90.509,4.2779,2.5113,0.340888,94.2464,8.5,0.0515,Shale
mywell,2387.8021,88.2355,4.8097,2.5467,0.295368,94.002,8.5,0.0429,Shale
mywell,2387.9545,82.9386,5.1979,2.424,0.325752,91.272,8.5,0.0385,Silty Sand
mywell,2388.1069,87.489,5.4956,2.3506,0.394448,93.73,8.5,0.0857,Shale
mywell,2388.2593,93.7538,6.2529,2.3341,0.387064,94.618,8.5,0.0682,Shale
mywell,2388.4117,116.5833,6.3215,2.4223,0.356248,91.897,8.5,0.0422,Shale
mywell,2388.5641,133.0685,5.5482,2.3506,0.353024,91.131,8.5,0.0416,Shale
mywell,2388.7165,147.7517,4.9587,2.5722,0.394664,85.917,8.5,0.0288,Shale
mywell,2388.8689,147.7946,4.7,2.6038,0.445592,86.991,8.5,0.0238,Silty Sand
mywell,2389.0213,148.1749,4.6196,2.3679,0.424176,84.644,8.5,0.0283,Shale
mywell,2389.1737,134.9507,4.5248,2.6547,0.40912,86.733,8.5,0.0274,Silty Sand
mywell,2389.3261,132.0753,4.4456,2.2959,0.42388,88.734,8.5,0.0333,Shale
mywell,2389.4785,136.1896,4.3974,2.3942,0.335712,86.642,8.5,0.0228,Shale
mywell,2389.6309,133.3005,4.517,2.4436,0.411384,86.129,8.5,0.0408,Silty Sand
mywell,2389.7833,134.2829,4.5716,2.4192,0.427872,87.117,8.5,0.0405,Shale
mywell,2389.9357,128.2209,4.4738,2.2236,0.446848,87.373,8.5,0.034,Shale
mywell,2390.0881,137.5295,4.4323,2.4154,0.394424,85.143,8.5,0.0406,Shale
mywell,2390.2405,133.2838,4.5421,2.1472,0.286864,90.581,8.5,0.0204,Shale
mywell,2390.3929,121.5146,4.785,2.4962,0.319728,92.361,8.5,0.0309,Shale
mywell,2390.5453,121.5599,4.9745,2.2629,0.32992,89.275,8.5,0.0276,Shale
mywell,2390.6977,125.6163,5.1724,2.3632,0.373648,90.614,8.5,0.0326,Shale
mywell,2390.8501,121.9419,5.1571,2.4632,0.372016,87.029,8.5,0.0519,Shale
mywell,2391.0025,120.4389,5.0469,2.3708,0.393824,86.504,8.5,0.0413,Shale
mywell,2391.1549,110.385,4.9716,2.3442,0.449552,87.864,8.5,0.0475,Shale
mywell,2391.3073,117.9652,5.1436,2.1883,0.39544,87.627,8.5,0.0472,Shale
mywell,2391.4597,111.3151,5.1162,2.3755,0.427736,93.329,8.5,0.0571,Shale
mywell,2391.6121,104.0065,5.2202,2.3343,0.389312,97.839,8.5,0.0632,Shale
mywell,2391.7645,77.5052,5.5801,2.3092,0.286824,96.511,8.5,0.0495,Silty Sand
mywell,2391.9169,57.5551,6.6256,2.2594,0.294928,99.6,8.5,0.116,Silty Sand
mywell,2392.0693,53.2812,6.2997,2.2322,0.27516,100.865,8.5,0.1079,Silty Sand
mywell,2392.2217,52.6488,6.8476,2.3173,0.243256,98.023,8.5,0.1192,Silty Sand
mywell,2392.3741,46.6989,7.9978,2.2813,0.184472,94.28,8.5,0.1005,Silty Sand
mywell,2392.5265,45.2731,9.1002,2.2552,0.190944,96.73,8.5,0.1241,Silty Sand
mywell,2392.6789,51.1942,10.6109,2.2848,0.19596,97.494,8.5,0.1165,Silty Sand
mywell,2392.8313,59.8436,10.8462,2.291,0.201952,100.476,8.5,0.103,Silty Sand
mywell,2392.9837,67.7478,10.3034,2.2712,0.178192,92.812,8.5,0.0779,Silty Sand
mywell,2393.1361,79.0643,9.3993,2.3008,0.270256,93.494,8.5,0.0539,Silty Sand
mywell,2393.2885,100.9939,8.7333,2.176,0.432696,89.78,8.5,0.0588,Shale
mywell,2393.4409,108.2142,8.0247,2.5262,0.405232,81.318,8.5,0.0681,Silty Sand
mywell,2393.5933,109.5953,6.6828,2.2651,0.472456,84.722,8.5,0.049,Shale
mywell,2393.7457,115.5104,6.0976,2.3453,0.43332,85.866,8.5,0.038,Shale
mywell,2393.8981,117.0758,5.7567,2.0861,0.471688,82.155,8.5,0.0544,Shale
mywell,2394.0505,117.713,5.8383,2.4064,0.448192,80.761,8.5,0.0537,Shale
mywell,2394.2029,114.8432,5.8469,2.1302,0.445024,84.966,8.5,0.073,Shale
mywell,2394.3553,106.4148,5.7627,2.0774,0.521384,87.728,8.5,0.0701,Shale
mywell,2394.5077,103.6765,5.2273,1.9937,0.441648,89.858,8.5,0.0658,Shale
mywell,2394.6601,101.6125,4.7736,2.111,0.438024,95.083,8.5,0.0636,Shale
mywell,2394.8125,104.946,4.5914,2.1626,0.437008,90.413,8.5,0.0597,Shale
mywell,2394.9649,104.725,4.4769,2.1303,0.52132,90.623,8.5,0.0628,Shale
mywell,2395.1173,107.5075,4.3163,2.1647,0.540848,89.509,8.5,0.0619,Shale
mywell,2395.2697,108.9267,4.3299,2.1551,0.525128,83.3,8.5,0.0573,Shale
mywell,2395.4221,120.9908,4.3508,2.1996,0.478376,90.938,8.5,0.0455,Shale
mywell,2395.5745,126.7226,4.3123,2.2377,0.451216,88.644,8.5,0.0292,Shale
mywell,2395.7269,126.7938,4.3785,2.1596,0.463896,91.601,8.5,0.0313,Shale
mywell,2395.8793,133.0496,4.6101,2.2017,0.445152,87.409,8.5,0.0397,Shale
mywell,2396.0317,137.9618,4.7757,2.4302,0.446984,85.515,8.5,0.04,Shale
mywell,2396.1841,146.6106,4.9566,2.3447,0.435096,87.112,8.5,0.0267,Shale
mywell,2396.3365,145.942,4.9759,2.4204,0.44492,86.257,8.5,0.0305,Shale
mywell,2396.4889,146.3685,4.8074,2.3774,0.511464,88.358,8.5,0.0319,Shale
mywell,2396.6413,144.0021,4.7137,2.2798,0.509024,91.475,8.5,0.035,Shale
mywell,2396.7937,141.6607,4.718,2.3197,0.467336,96.46,8.5,0.0251,Shale
mywell,2396.9461,139.166,4.8003,2.3111,0.444184,100.84,8.5,0.0253,Shale
mywell,2397.0985,131.9054,4.9448,2.2614,0.472768,102.983,8.5,0.0338,Shale
mywell,2397.2509,127.623,5.0611,2.1985,0.48788,104.24,8.5,0.0302,Shale
mywell,2397.4033,110.849,5.5481,2.0442,0.427488,103.382,8.5,0.053,Shale
mywell,2397.5557,95.0642,6.173,2.0648,0.323832,103.499,8.5,0.0497,Shale
mywell,2397.7081,77.58,6.7702,2.192,0.291256,104.616,8.5,0.0671,Silty Sand
mywell,2397.8605,65.6967,7.0042,2.2079,0.371352,101.153,8.5,0.0706,Silty Sand
mywell,2398.0129,61.9108,7.7222,2.1872,0.334304,101.125,8.5,0.1074,Silty Sand
mywell,2398.1653,57.5142,9.4372,2.2039,0.372688,99.513,8.5,0.1295,Silty Sand
mywell,2398.3177,59.2785,10.5273,2.2645,0.310504,100.492,8.5,0.1259,Silty Sand
mywell,2398.4701,56.7813,11.2979,2.1837,0.30008,99.632,8.5,0.1312,Silty Sand
mywell,2398.6225,61.4879,12.5371,2.2118,0.33968,99.625,8.5,0.1001,Silty Sand
mywell,2398.7749,63.5368,13.4358,2.1981,0.309248,97.889,8.5,0.09,Silty Sand
mywell,2398.9273,60.3756,14.0184,2.1395,0.379432,96.635,8.5,0.124,Silty Sand
mywell,2399.0797,57.4355,14.7551,2.2035,0.380992,95.757,8.5,0.1297,Silty Sand
mywell,2399.2321,56.294,16.9206,2.1534,0.319496,96.494,8.5,0.1294,Silty Sand
mywell,2399.3845,58.3414,19.2682,2.1728,0.321976,96.748,8.5,0.1467,Silty Sand
mywell,2399.5369,53.3236,20.8355,2.1591,0.339856,98.982,8.5,0.1806,Silty Sand
mywell,2399.6893,47.5988,21.8301,2.1392,0.27056,99.868,8.5,0.1659,Silty Sand
mywell,2399.8417,48.9557,23.0572,2.143,0.310672,99.999,8.5,0.1815,Silty Sand
mywell,2399.9941,49.7328,24.1195,2.1361,0.349688,101.488,8.5,0.186,Silty Sand
mywell,2400.1465,51.7081,25.2837,2.141,0.309328,99.268,8.5,0.1762,Silty Sand
mywell,2400.2989,48.5397,22.2357,2.1589,0.300072,100.738,8.5,0.185,Silty Sand
mywell,2400.4513,48.6082,20.9016,2.165,0.291072,100.75,8.5,0.1815,Silty Sand
mywell,2400.6037,50.5573,20.1103,2.161,0.362424,101.494,8.5,0.1826,Silty Sand
mywell,2400.7561,55.4437,19.4433,2.1203,0.342168,100.756,8.5,0.1675,Silty Sand
mywell,2400.9085,65.9694,19.1463,2.1279,0.319184,100.13,8.5,0.1017,Silty Sand
mywell,2401.0609,65.4191,19.3285,2.1568,0.334872,100.001,8.5,0.1135,Silty Sand
mywell,2401.2133,63.5282,20.2942,2.1729,0.371704,99.132,8.5,0.1185,Silty Sand
mywell,2401.3657,54.5552,22.3187,2.1571,0.248,98.257,8.5,0.1636,Silty Sand
mywell,2401.5181,54.5068,24.8001,2.1927,0.369016,98.87,8.5,0.1814,Silty Sand
mywell,2401.6705,57.1884,25.5203,2.191,0.35512,99.247,8.5,0.187,Silty Sand
mywell,2401.8229,61.3397,24.3574,2.1811,0.272664,100.118,8.5,0.1574,Silty Sand
mywell,2401.9753,59.1172,23.8976,2.1552,0.364256,100.373,8.5,0.1731,Silty Sand
mywell,2402.1277,52.6361,24.64,2.1431,0.291592,100.127,8.5,0.1796,Silty Sand
mywell,2402.2801,45.2283,25.0249,2.1827,0.282072,99.257,8.5,0.1826,Silty Sand
mywell,2402.4325,46.6927,25.3266,2.1691,0.297872,99.498,8.5,0.1932,Silty Sand
mywell,2402.5849,43.3907,25.4391,2.1511,0.267248,98.756,8.5,0.1926,Sandstone
mywell,2402.7373,43.9473,25.7059,2.149,0.289816,98.254,8.5,0.2068,Sandstone
mywell,2402.8897,40.6814,14.301,2.1688,0.336624,98.25,8.5,0.234,Sandstone
mywell,2403.0421,36.0491,4.2464,2.163,0.294344,97.878,8.5,0.2033,Sandstone
mywell,2403.1945,37.501,3.4805,2.1511,0.304912,96.883,8.5,0.2232,Sandstone
mywell,2403.3469,33.2137,3.0207,2.1976,0.242504,95.635,8.5,0.209,Sandstone
mywell,2403.4993,39.8958,2.6093,2.2099,0.228112,93.517,8.5,0.1804,Sandstone
mywell,2403.6517,39.1127,1.9959,2.2179,0.217088,93.128,8.5,0.1937,Sandstone
mywell,2403.8041,41.9064,1.7767,2.2497,0.262632,91.513,8.5,0.181,Sandstone
mywell,2403.9565,42.3605,1.6798,2.2262,0.219352,92.244,8.5,0.1893,Sandstone
mywell,2404.1089,40.3542,1.6294,2.2498,0.26364,92.126,8.5,0.175,Sandstone
mywell,2404.2613,42.3121,1.6429,2.2083,0.306656,90.265,8.5,0.2244,Sandstone
mywell,2404.4137,35.5308,1.6688,2.2645,0.36156,91.118,8.5,0.2986,Sandstone
mywell,2404.5661,38.6911,1.7841,2.1956,0.246928,91.249,8.5,0.1922,Sandstone
mywell,2404.7185,42.8467,1.8435,2.2059,0.220208,91.994,8.5,0.1856,Sandstone
mywell,2404.8709,47.4482,1.8886,2.204,0.26464,93.24,8.5,0.1374,Silty Sand
mywell,2405.0233,53.442,1.9654,2.1772,0.282856,95.358,8.5,0.1296,Silty Sand
mywell,2405.1757,54.8669,2.0206,2.1552,0.303832,96.491,8.5,0.1244,Silty Sand
mywell,2405.3281,67.5637,2.0141,2.1143,0.293088,99.104,8.5,0.0922,Silty Sand
mywell,2405.4805,78.9074,2.0289,2.1338,0.319784,100.241,8.5,0.052,Silty Sand
mywell,2405.6329,87.5352,2.1957,2.1122,0.352736,100.622,8.5,0.0778,Shale
mywell,2405.7853,89.6267,2.2833,2.1507,0.336136,100.997,8.5,0.0459,Shale
mywell,2405.9377,83.9549,2.409,2.1669,0.285408,102.24,8.5,0.0311,Silty Sand
mywell,2406.0901,79.2674,2.7086,2.167,0.383208,102.25,8.5,0.0694,Silty Sand
mywell,2406.2425,75.1152,2.9173,2.1412,0.281824,102.87,8.5,0.053,Silty Sand
mywell,2406.3949,74.093,3.0499,2.1182,0.326632,103.123,8.5,0.0539,Silty Sand
mywell,2406.5473,80.8633,3.1492,2.1428,0.308152,103.373,8.5,0.0383,Silty Sand
mywell,2406.6997,90.5186,3.28,2.1569,0.304032,105.111,8.5,0.0435,Shale
mywell,2406.8521,97.7265,3.4358,2.161,0.35856,103.017,8.5,0.0626,Shale
mywell,2407.0045,104.0683,3.5918,2.1322,0.335192,101.636,8.5,0.0401,Shale
mywell,2407.1569,110.6593,3.713,2.3185,0.331032,98.897,8.5,0.0308,Shale
mywell,2407.3093,124.36,3.8162,2.3051,0.366712,96.767,8.5,0.0306,Shale
mywell,2407.4617,137.3968,3.8993,2.3963,0.405688,97.37,8.5,0.0335,Shale
mywell,2407.6141,139.7826,3.9436,2.3712,0.310768,99.111,8.5,0.0106,Shale
mywell,2407.7665,133.9164,3.9757,2.3462,0.29512,99.993,8.5,0.0189,Shale
mywell,2407.9189,131.1033,4.0038,2.2875,0.302936,99.504,8.5,0.0222,Shale
mywell,2408.0713,143.2072,4.0179,2.2612,0.349624,98.26,8.5,0.0304,Shale
mywell,2408.2237,147.7809,4.019,2.3294,0.333136,96.762,8.5,0.0318,Shale
mywell,2408.3761,146.8528,3.9446,2.3697,0.370696,96.006,8.5,0.0291,Shale
mywell,2408.5285,139.9277,3.8309,2.375,0.323384,94.636,8.5,0.0165,Shale
mywell,2408.6809,140.5198,3.6971,2.3829,0.334904,95.121,8.5,0.0154,Shale
mywell,2408.8333,139.9169,3.6028,2.4147,0.337976,93.141,8.5,0.0164,Shale
mywell,2408.9857,141.5736,3.5147,2.4696,0.391568,93.001,8.5,0.0253,Shale
mywell,2409.1381,143.5164,3.4803,2.4561,0.388032,94.612,8.5,0.0252,Shale
mywell,2409.2905,144.9883,3.4552,2.4739,0.349312,92.641,8.5,0.0386,Shale
mywell,2409.4429,134.9113,3.4927,2.4036,0.407528,95.229,8.5,0.0314,Shale
mywell,2409.5953,134.8925,3.4801,2.4308,0.334592,93.266,8.5,0.0216,Shale
mywell,2409.7477,134.2075,3.4046,2.4092,0.337968,92.506,8.5,0.0266,Shale
mywell,2409.9001,146.481,3.3554,2.4834,0.317168,93.492,8.5,0.0135,Shale
mywell,2410.0525,140.247,3.349,2.4324,0.344776,91.268,8.5,0.0219,Shale
mywell,2410.2049,137.8965,3.4115,2.4191,0.407496,94.474,8.5,0.0359,Silty Sand
mywell,2410.3573,119.2363,3.408,2.4894,0.394112,92.888,8.5,0.043,Shale
mywell,2410.5097,115.5813,3.281,2.3739,0.33944,95.107,8.5,0.0272,Shale
mywell,2410.6621,117.1779,3.1838,2.4553,0.404472,97.233,8.5,0.0466,Silty Sand
mywell,2410.8145,133.1216,3.062,2.4094,0.43476,91.918,8.5,0.0407,Shale
mywell,2410.9669,139.9728,2.9023,2.3346,0.392344,92.371,8.5,0.0243,Shale
mywell,2411.1193,137.5817,2.7205,2.4689,0.331488,90.763,8.5,0.0242,Shale
mywell,2411.2717,128.263,2.6168,2.4462,0.433176,94.47,8.5,0.0366,Shale
mywell,2411.4241,126.5879,2.5535,2.3647,0.479632,95.492,8.5,0.0281,Shale
mywell,2411.5765,122.0356,2.4786,2.2013,0.406592,94.756,8.5,0.0455,Shale
mywell,2411.7289,133.4765,2.3976,2.3815,0.349456,97.106,8.5,0.0366,Shale
mywell,2411.8813,149.5174,2.1817,2.4634,0.43828,94.397,8.5,0.0166,Shale
mywell,2412.0337,176.1582,2.1026,2.5067,0.407256,95.987,8.5,0.0158,Shale
mywell,2412.1861,173.7134,2.0504,2.3314,0.418904,97.612,8.5,0.0144,Shale
mywell,2412.3385,156.0889,2.0183,2.4163,0.432888,98.617,8.5,0.0158,Shale
mywell,2412.4909,128.3991,2.0061,2.415,0.493512,100.981,8.5,0.0372,Shale
mywell,2412.6433,117.2223,1.9822,2.3773,0.45432,102.736,8.5,0.0382,Shale
mywell,2412.7957,115.4972,1.98,2.3701,0.435152,99.526,8.5,0.041,Shale
mywell,2412.9481,123.8277,1.9621,2.371,0.456824,103.592,8.5,0.03,Shale
mywell,2413.1005,127.7747,1.9491,2.373,0.404424,101.021,8.5,0.031,Shale
mywell,2413.2529,127.1344,1.9649,2.3442,0.454592,100.008,8.5,0.0287,Shale
mywell,2413.4053,114.6675,1.9581,2.3619,0.438136,102.852,8.5,0.0482,Shale
mywell,2413.5577,119.4328,1.9778,2.4185,0.396336,99.403,8.5,0.0421,Shale
mywell,2413.7101,118.0157,1.9859,2.3129,0.421792,100.863,8.5,0.037,Shale
mywell,2413.8625,122.3996,1.9483,2.3904,0.457712,101.247,8.5,0.0421,Shale
mywell,2414.0149,119.0652,1.95,2.3464,0.3836,100.63,8.5,0.0366,Shale
mywell,2414.1673,120.6103,1.9312,2.3926,0.423672,101.741,8.5,0.038,Shale
mywell,2414.3197,126.0175,1.9161,2.4208,0.405152,101.006,8.5,0.0337,Shale
mywell,2414.4721,118.9712,1.9507,2.3833,0.406984,101.372,8.5,0.0346,Shale
mywell,2414.6245,118.4299,1.95,2.4247,0.477432,100.507,8.5,0.0416,Shale
mywell,2414.7769,115.8914,1.9064,2.4131,0.376816,101.74,8.5,0.0401,Shale
mywell,2414.9293,121.8349,1.9,2.3892,0.424608,101.502,8.5,0.038,Shale
mywell,2415.0817,119.274,1.8782,2.4912,0.428968,100.384,8.5,0.0419,Shale
mywell,2415.2341,113.7613,1.8433,2.4384,0.425032,101.367,8.5,0.0485,Shale
mywell,2415.3865,115.9877,1.8162,2.4291,0.413096,101.003,8.5,0.0432,Shale
mywell,2415.5389,114.9912,1.8041,2.425,0.47252,101.248,8.5,0.0541,Shale
mywell,2415.6913,102.3915,1.803,2.3308,0.467048,102.738,8.5,0.0541,Shale
mywell,2415.8437,103.779,1.804,2.3419,0.453112,102.006,8.5,0.0493,Shale
mywell,2415.9961,103.3535,1.8506,2.3708,0.4034,102.992,8.5,0.0516,Shale
mywell,2416.1485,112.4476,1.8589,2.4206,0.440696,101.76,8.5,0.0486,Shale
mywell,2416.3009,110.3922,1.8402,2.3347,0.43108,100.138,8.5,0.0469,Shale
mywell,2416.4533,114.3371,1.8033,2.4084,0.408184,99.629,8.5,0.0516,Shale
mywell,2416.6057,112.8066,1.7703,2.3683,0.408,100.245,8.5,0.0496,Shale
mywell,2416.7581,113.7503,1.7631,2.3462,0.42784,100.25,8.5,0.0474,Shale
mywell,2416.9105,115.9037,1.7908,2.3341,0.397248,100.994,8.5,0.0386,Shale
mywell,2417.0629,120.4406,1.8198,2.3905,0.409896,101.992,8.5,0.038,Shale
mywell,2417.2153,115.5031,1.8944,2.387,0.500272,102.372,8.5,0.0379,Shale
mywell,2417.3677,112.1894,1.9545,2.3543,0.499016,104.111,8.5,0.0428,Shale
mywell,2417.5201,109.9776,1.9629,2.4314,0.435512,100.405,8.5,0.0525,Shale
mywell,2417.6725,111.7466,1.957,2.3953,0.379448,97.523,8.5,0.0513,Shale
mywell,2417.8249,106.9716,1.8876,2.3057,0.439512,97.004,8.5,0.058,Shale
mywell,2417.9773,102.6595,1.8443,2.5332,0.477696,97.496,8.5,0.0698,Shale
mywell,2418.1297,108.6137,1.9025,2.4279,0.467088,100.352,8.5,0.0534,Shale
mywell,2418.2821,116.0217,1.9873,2.4151,0.494776,102.607,8.5,0.0401,Shale
mywell,2418.4345,113.2568,1.994,2.4319,0.53468,102.625,8.5,0.0479,Shale
mywell,2418.5869,107.8812,1.8879,2.2802,0.432824,105.229,8.5,0.0523,Shale
mywell,2418.7393,104.2569,1.8404,2.4804,0.423072,103.142,8.5,0.0564,Shale
mywell,2418.8917,102.7579,1.8162,2.357,0.41804,102.133,8.5,0.0541,Shale
mywell,2419.0441,109.0521,1.7942,2.3907,0.43784,100.513,8.5,0.0495,Shale
mywell,2419.1965,110.717,1.791,2.4922,0.539184,100.128,8.5,0.0537,Shale
mywell,2419.3489,117.8793,1.8406,2.4236,0.434848,100.869,8.5,0.041,Shale
mywell,2419.5013,113.2696,1.9045,2.423,0.434,102.487,8.5,0.0486,Shale
mywell,2419.6537,119.0798,1.9367,2.4399,0.446896,103.74,8.5,0.0378,Shale
mywell,2419.8061,110.4063,1.9469,2.44,0.447,103.378,8.5,0.0478,Shale
mywell,2419.9585,115.9497,1.947,2.4618,0.522392,103.747,8.5,0.0404,Shale
mywell,2420.1109,107.8735,1.9738,2.2924,0.434712,100.774,8.5,0.0581,Shale
mywell,2420.2633,113.5953,1.978,2.5717,0.432016,101.246,8.5,0.0481,Shale
mywell,2420.4157,113.1569,1.9601,2.3439,0.460768,100.258,8.5,0.0474,Shale
mywell,2420.5681,120.3906,1.9719,2.4263,0.430248,102.606,8.5,0.0403,Shale
mywell,2420.7205,115.9423,1.974,2.429,0.435952,103.493,8.5,0.0395,Shale
mywell,2420.8729,112.5848,1.9661,2.4498,0.415168,105.36,8.5,0.0496,Shale
mywell,2421.0253,101.6628,1.9591,2.3548,0.399128,104.135,8.5,0.0541,Shale
mywell,2421.1777,104.0977,1.9094,2.3619,0.3742,102.265,8.5,0.0493,Shale
mywell,2421.3301,104.5961,1.8822,2.3908,0.474192,104.358,8.5,0.0528,Shale
mywell,2421.4825,108.7386,1.8522,2.4456,0.359928,105.863,8.5,0.0535,Shale
mywell,2421.6349,111.2034,1.9314,2.4033,0.47308,104.511,8.5,0.0454,Shale
mywell,2421.7873,114.4926,2.0173,2.4496,0.482928,105.864,8.5,0.0557,Shale
mywell,2421.9397,117.1895,2.1628,2.2764,0.471096,102.279,8.5,0.0374,Shale
mywell,2422.0921,119.2367,2.3297,2.4546,0.51564,102.746,8.5,0.0378,Shale
mywell,2422.2445,121.9959,2.5284,2.3836,0.47632,98.906,8.5,0.0427,Shale
mywell,2422.3969,121.0925,2.8137,2.2173,0.423424,99.619,8.5,0.0442,Shale
mywell,2422.5493,119.7855,3.2138,2.4233,0.400184,97.021,8.5,0.0419,Shale
mywell,2422.7017,118.4487,3.5553,2.3228,0.440672,93.652,8.5,0.0385,Shale
mywell,2422.8541,110.8155,3.7901,2.5412,0.339816,91.765,8.5,0.0334,Shale
mywell,2423.0065,99.5146,4.043,2.4765,0.197144,87.658,8.5,0.0411,Shale
mywell,2423.1589,93.9491,4.6124,2.4859,0.23568,86.261,8.5,0.0406,Shale
mywell,2423.3113,97.7232,4.9979,2.4949,0.23104,90.094,8.5,0.0438,Shale
mywell,2423.4637,108.6938,5.0079,2.49,0.27564,91.737,8.5,0.0323,Shale
mywell,2423.6161,116.9987,4.635,2.4523,0.287904,91.254,8.5,0.0297,Shale
mywell,2423.7685,124.1102,4.1916,2.4272,0.306848,90.63,8.5,0.0252,Shale
mywell,2423.9209,122.9766,3.9122,2.55,0.299064,88.393,8.5,0.024,Shale
mywell,2424.0733,124.8568,3.6491,2.4865,0.263288,92.219,8.5,0.0233,Shale
mywell,2424.2257,124.4157,3.4555,2.4969,0.172728,91.63,8.5,0.0232,Shale
mywell,2424.3781,129.5297,3.4352,2.497,0.269216,95.593,8.5,0.0177,Shale
mywell,2424.5305,130.9181,3.3487,2.4117,0.345392,96.245,8.5,0.0328,Shale
mywell,2424.6829,132.5212,3.1238,2.4963,0.40056,98.11,8.5,0.0393,Shale
mywell,2424.8353,132.5052,2.7421,2.3234,0.299816,97.505,8.5,0.0171,Shale
